Sport_Product,Geo_Code,Country,Year,Amt_Import,Amt_Export
CYCLE,TR,Turkey,2005,"3,856,000","19,781,000"
CYCLE,TR,Turkey,2006,"1,813,000","19,419,000"
CYCLE,TR,Turkey,2007,"1,605,000","19,072,000"
CYCLE,TR,Turkey,2008,"2,094,000","17,474,000"
CYCLE,TR,Turkey,2009,"2,202,000","19,477,000"
CYCLE,TR,Turkey,2010,"3,534,000","1,917,000"
CYCLE,TR,Turkey,2011,"5,147,000","5,079,000"
CYCLE,TR,Turkey,2012,"5,904,000","3,762,000"
CYCLE,TR,Turkey,2013,"7,372,000","5,034,000"
CYCLE,TR,Turkey,2014,,
CYCLE,TR,Turkey,2015,"14,931,000","7,607,000"
CYCLE,UK,United Kingdom,2000,"189,400,000","28,311,000"
CYCLE,UK,United Kingdom,2001,"175,457,000","23,518,000"
CYCLE,UK,United Kingdom,2002,"152,020,000","25,467,000"
CYCLE,UK,United Kingdom,2003,"185,435,000","24,450,000"
CYCLE,UK,United Kingdom,2004,"209,875,000","25,106,000"
CYCLE,UK,United Kingdom,2005,"229,220,000","24,816,000"
CYCLE,UK,United Kingdom,2006,"235,254,000","23,773,000"
CYCLE,UK,United Kingdom,2007,"258,425,000","24,651,000"
CYCLE,UK,United Kingdom,2008,"255,265,000","28,586,000"
CYCLE,UK,United Kingdom,2009,"288,895,000","34,308,000"
CYCLE,UK,United Kingdom,2010,"355,741,000","44,531,000"
CYCLE,UK,United Kingdom,2011,"320,572,000","53,655,000"
CYCLE,UK,United Kingdom,2012,"383,473,000","64,696,000"
CYCLE,UK,United Kingdom,2013,"389,817,000","75,552,000"
CYCLE,UK,United Kingdom,2014,"418,802,000","81,266,000"
CYCLE,UK,United Kingdom,2015,"490,344,000","88,137,000"
FISHING,BE,Belgium,2000,"18,630,000","12,793,000"
FISHING,BE,Belgium,2001,"17,402,000","13,608,000"
FISHING,BE,Belgium,2002,"16,458,000","12,479,000"
FISHING,BE,Belgium,2003,"21,479,000","17,834,000"
FISHING,BE,Belgium,2004,"21,688,000","19,507,000"
FISHING,BE,Belgium,2005,"31,494,000","33,783,000"
FISHING,BE,Belgium,2006,"30,839,000","37,759,000"
FISHING,BE,Belgium,2007,"29,656,000","39,499,000"
FISHING,BE,Belgium,2008,"25,450,000","33,244,000"
FISHING,BE,Belgium,2009,"31,805,000","27,772,000"
FISHING,BE,Belgium,2010,"28,633,000","37,548,000"
FISHING,BE,Belgium,2011,"23,305,000","25,479,000"
FISHING,BE,Belgium,2012,"20,755,000","23,525,000"
FISHING,BE,Belgium,2013,"20,895,000","20,580,000"
FISHING,BE,Belgium,2014,"19,398,000","21,438,000"
FISHING,BE,Belgium,2015,"23,586,000","24,800,000"
FISHING,BG,Bulgaria,2000,"974,000","215,000"
FISHING,BG,Bulgaria,2001,"957,000","344,000"
FISHING,BG,Bulgaria,2002,"1,225,000","401,000"
FISHING,BG,Bulgaria,2003,"1,726,000","706,000"
FISHING,BG,Bulgaria,2004,"2,031,000","1,094,000"
FISHING,BG,Bulgaria,2005,"2,274,000","1,093,000"
FISHING,BG,Bulgaria,2006,"2,395,000","1,113,000"
FISHING,BG,Bulgaria,2007,"3,458,000","1,368,000"
FISHING,BG,Bulgaria,2008,"4,457,000","1,226,000"
FISHING,BG,Bulgaria,2009,"3,598,000","948,000"
FISHING,BG,Bulgaria,2010,"2,862,000","1,045,000"
FISHING,BG,Bulgaria,2011,"3,085,000","1,408,000"
FISHING,BG,Bulgaria,2012,"2,926,000","1,567,000"
FISHING,BG,Bulgaria,2013,"2,891,000","1,392,000"
FISHING,BG,Bulgaria,2014,"2,809,000","1,493,000"
FISHING,BG,Bulgaria,2015,"2,788,000","1,473,000"
FISHING,CY,Cyprus,2000,"432,000","2,000"
FISHING,CY,Cyprus,2001,"596,000","3,000"
FISHING,CY,Cyprus,2002,"894,000","8,000"
FISHING,CY,Cyprus,2003,"690,000","3,000"
FISHING,CY,Cyprus,2004,"1,015,000","48,000"
FISHING,CY,Cyprus,2005,"1,006,000",
FISHING,CY,Cyprus,2006,"1,034,000",
FISHING,CY,Cyprus,2007,"1,243,000",
FISHING,CY,Cyprus,2008,"1,903,000",
FISHING,CY,Cyprus,2009,"1,832,000","4,000"
FISHING,CY,Cyprus,2010,"1,798,000",0
FISHING,CY,Cyprus,2011,"1,708,000","9,000"
FISHING,CY,Cyprus,2012,"1,234,000",
FISHING,CY,Cyprus,2013,"1,264,000",
FISHING,CY,Cyprus,2014,"1,268,000","1,000"
FISHING,CY,Cyprus,2015,"1,558,000","2,000"
FISHING,CZ,Czech Republic,2000,"5,786,000","2,083,000"
FISHING,CZ,Czech Republic,2001,"6,787,000","2,475,000"
FISHING,CZ,Czech Republic,2002,"6,242,000","2,118,000"
FISHING,CZ,Czech Republic,2003,"5,755,000","1,833,000"
FISHING,CZ,Czech Republic,2004,"7,389,000","1,907,000"
FISHING,CZ,Czech Republic,2005,"7,065,000","1,652,000"
FISHING,CZ,Czech Republic,2006,"7,245,000","1,974,000"
FISHING,CZ,Czech Republic,2007,"7,220,000","1,777,000"
FISHING,CZ,Czech Republic,2008,"8,643,000","2,271,000"
FISHING,CZ,Czech Republic,2009,"8,039,000","1,349,000"
FISHING,CZ,Czech Republic,2010,"7,011,000","2,381,000"
FISHING,CZ,Czech Republic,2011,"7,571,000","2,544,000"
FISHING,CZ,Czech Republic,2012,"6,829,000","2,769,000"
FISHING,CZ,Czech Republic,2013,"6,530,000","3,312,000"
FISHING,CZ,Czech Republic,2014,"6,912,000","3,525,000"
FISHING,CZ,Czech Republic,2015,"8,473,000","3,325,000"
FISHING,DE,Germany,2000,"66,717,000","28,981,000"
FISHING,DE,Germany,2001,"53,521,000","22,584,000"
FISHING,DE,Germany,2002,"49,651,000","22,756,000"
FISHING,DE,Germany,2003,"50,151,000","19,563,000"
FISHING,DE,Germany,2004,"46,938,000","26,641,000"
FISHING,DE,Germany,2005,"51,686,000","26,882,000"
FISHING,DE,Germany,2006,"54,530,000","39,364,000"
FISHING,DE,Germany,2007,"56,789,000","40,562,000"
FISHING,DE,Germany,2008,"60,924,000","38,903,000"
FISHING,DE,Germany,2009,"64,148,000","39,045,000"
FISHING,DE,Germany,2010,"74,220,000","44,387,000"
FISHING,DE,Germany,2011,"76,045,000","52,215,000"
FISHING,DE,Germany,2012,"84,366,000","56,446,000"
FISHING,DE,Germany,2013,"86,782,000","59,359,000"
FISHING,DE,Germany,2014,"83,494,000","60,812,000"
FISHING,DE,Germany,2015,"104,524,000","61,532,000"
FISHING,DK,Denmark,2000,"11,320,000","10,627,000"
FISHING,DK,Denmark,2001,"13,311,000","12,476,000"
FISHING,DK,Denmark,2002,"15,736,000","13,835,000"
FISHING,DK,Denmark,2003,"16,256,000","20,887,000"
FISHING,DK,Denmark,2004,"20,277,000","26,584,000"
FISHING,DK,Denmark,2005,"15,196,000","18,993,000"
FISHING,DK,Denmark,2006,"16,368,000","20,622,000"
FISHING,DK,Denmark,2007,"16,911,000","23,283,000"
FISHING,DK,Denmark,2008,"15,671,000","23,835,000"
FISHING,DK,Denmark,2009,"13,186,000","18,795,000"
FISHING,DK,Denmark,2010,"18,015,000","17,712,000"
FISHING,DK,Denmark,2011,"17,916,000","18,421,000"
FISHING,DK,Denmark,2012,"20,601,000","20,833,000"
FISHING,DK,Denmark,2013,"22,041,000","22,278,000"
FISHING,DK,Denmark,2014,"24,276,000","25,730,000"
FISHING,DK,Denmark,2015,"27,844,000","29,915,000"
FISHING,EE,Estonia,2000,"6,045,000","5,648,000"
FISHING,EE,Estonia,2001,"6,810,000","7,607,000"
FISHING,EE,Estonia,2002,"5,438,000","5,971,000"
FISHING,EE,Estonia,2003,"5,093,000","8,859,000"
FISHING,EE,Estonia,2004,"7,513,000","17,051,000"
FISHING,EE,Estonia,2005,"7,411,000","21,336,000"
FISHING,EE,Estonia,2006,"8,961,000","28,461,000"
FISHING,EE,Estonia,2007,"8,823,000","28,448,000"
FISHING,EE,Estonia,2008,"10,091,000","28,285,000"
FISHING,EE,Estonia,2009,"10,258,000","28,089,000"
FISHING,EE,Estonia,2010,"11,250,000","30,353,000"
FISHING,EE,Estonia,2011,"9,279,000","29,084,000"
FISHING,EE,Estonia,2012,"10,709,000","31,815,000"
FISHING,EE,Estonia,2013,"10,594,000","31,538,000"
FISHING,EE,Estonia,2014,"10,152,000","32,024,000"
FISHING,EE,Estonia,2015,"10,611,000","30,097,000"
FISHING,EL,Greece,2000,"4,881,000","176,000"
FISHING,EL,Greece,2001,"5,100,000","288,000"
FISHING,EL,Greece,2002,"6,597,000","311,000"
FISHING,EL,Greece,2003,"7,097,000","132,000"
FISHING,EL,Greece,2004,"7,325,000","283,000"
FISHING,EL,Greece,2005,"8,316,000","185,000"
FISHING,EL,Greece,2006,"8,815,000","294,000"
FISHING,EL,Greece,2007,"10,810,000","507,000"
FISHING,EL,Greece,2008,"8,974,000","404,000"
FISHING,EL,Greece,2009,"9,014,000","248,000"
FISHING,EL,Greece,2010,"7,761,000","164,000"
FISHING,EL,Greece,2011,"6,001,000","207,000"
FISHING,EL,Greece,2012,"4,978,000","229,000"
FISHING,EL,Greece,2013,"5,625,000","219,000"
FISHING,EL,Greece,2014,"6,211,000","346,000"
FISHING,EL,Greece,2015,"6,942,000","361,000"
FISHING,ES,Spain,2000,"31,589,000","7,896,000"
FISHING,ES,Spain,2001,"31,383,000","7,159,000"
FISHING,ES,Spain,2002,"33,288,000","11,138,000"
FISHING,ES,Spain,2003,"36,247,000","9,400,000"
FISHING,ES,Spain,2004,"36,427,000","9,342,000"
FISHING,ES,Spain,2005,"39,714,000","12,326,000"
FISHING,ES,Spain,2006,"39,474,000","13,368,000"
FISHING,ES,Spain,2007,"45,233,000","13,828,000"
FISHING,ES,Spain,2008,"42,495,000","15,851,000"
FISHING,ES,Spain,2009,"36,512,000","12,071,000"
FISHING,ES,Spain,2010,"40,126,000","13,600,000"
FISHING,ES,Spain,2011,"40,107,000","15,031,000"
FISHING,ES,Spain,2012,"35,365,000","14,572,000"
FISHING,ES,Spain,2013,"33,513,000","17,960,000"
FISHING,ES,Spain,2014,"37,376,000","17,296,000"
FISHING,ES,Spain,2015,"43,033,000","20,738,000"
FISHING,FI,Finland,2000,"14,491,000","23,566,000"
FISHING,FI,Finland,2001,"16,849,000","27,136,000"
FISHING,FI,Finland,2002,"16,582,000","25,211,000"
FISHING,FI,Finland,2003,"12,275,000","13,194,000"
FISHING,FI,Finland,2004,"13,947,000","12,057,000"
FISHING,FI,Finland,2005,"13,398,000","10,147,000"
FISHING,FI,Finland,2006,"14,843,000","12,366,000"
FISHING,FI,Finland,2007,"15,699,000","11,215,000"
FISHING,FI,Finland,2008,"16,715,000","12,317,000"
FISHING,FI,Finland,2009,"16,284,000","12,120,000"
FISHING,FI,Finland,2010,"18,400,000","13,869,000"
FISHING,FI,Finland,2011,"18,202,000","11,585,000"
FISHING,FI,Finland,2012,"16,763,000","12,002,000"
FISHING,FI,Finland,2013,"18,298,000","13,437,000"
FISHING,FI,Finland,2014,"18,838,000","12,381,000"
FISHING,FI,Finland,2015,"19,287,000","12,264,000"
FISHING,FR,France,2000,"70,928,000","41,283,000"
FISHING,FR,France,2001,"62,292,000","45,762,000"
FISHING,FR,France,2002,"62,563,000","45,752,000"
FISHING,FR,France,2003,"67,088,000","43,253,000"
FISHING,FR,France,2004,"64,912,000","45,474,000"
FISHING,FR,France,2005,"66,233,000","47,362,000"
FISHING,FR,France,2006,"67,689,000","47,860,000"
FISHING,FR,France,2007,"73,778,000","51,331,000"
FISHING,FR,France,2008,"70,843,000","45,717,000"
FISHING,FR,France,2009,"60,406,000","48,256,000"
FISHING,FR,France,2010,"70,338,000","48,188,000"
FISHING,FR,France,2011,"75,629,000","50,944,000"
FISHING,FR,France,2012,"84,785,000","50,054,000"
FISHING,FR,France,2013,"80,803,000","51,375,000"
FISHING,FR,France,2014,"88,336,000","55,408,000"
FISHING,FR,France,2015,"108,510,000","61,216,000"
FISHING,HR,Croatia,2000,"2,465,000","2,000"
FISHING,HR,Croatia,2001,"2,499,000","8,000"
FISHING,HR,Croatia,2002,"2,795,000","61,000"
FISHING,HR,Croatia,2003,"2,724,000","45,000"
FISHING,HR,Croatia,2004,"2,667,000","64,000"
FISHING,HR,Croatia,2005,"3,148,000","255,000"
FISHING,HR,Croatia,2006,"3,569,000","169,000"
FISHING,HR,Croatia,2007,"4,253,000","397,000"
FISHING,HR,Croatia,2008,"4,372,000","303,000"
FISHING,HR,Croatia,2009,"3,563,000","413,000"
FISHING,HR,Croatia,2010,"3,522,000","458,000"
FISHING,HR,Croatia,2011,"3,791,000","626,000"
FISHING,HR,Croatia,2012,"3,518,000","839,000"
FISHING,HR,Croatia,2013,"3,087,000","1,432,000"
FISHING,HR,Croatia,2014,"3,542,000","1,165,000"
FISHING,HR,Croatia,2015,"3,848,000","1,149,000"
FISHING,HU,Hungary,2000,"8,680,000","2,718,000"
FISHING,HU,Hungary,2001,"7,075,000","2,936,000"
FISHING,HU,Hungary,2002,"7,138,000","2,971,000"
FISHING,HU,Hungary,2003,"6,622,000","2,418,000"
FISHING,HU,Hungary,2004,"7,435,000","2,044,000"
FISHING,HU,Hungary,2005,"6,969,000","1,191,000"
FISHING,HU,Hungary,2006,"8,189,000","1,251,000"
FISHING,HU,Hungary,2007,"12,923,000","1,117,000"
FISHING,HU,Hungary,2008,"10,551,000","5,124,000"
FISHING,HU,Hungary,2009,"10,299,000","3,845,000"
FISHING,HU,Hungary,2010,"8,087,000","4,458,000"
FISHING,HU,Hungary,2011,"8,421,000","4,174,000"
FISHING,HU,Hungary,2012,"8,301,000","4,683,000"
FISHING,HU,Hungary,2013,"9,598,000","5,523,000"
FISHING,HU,Hungary,2014,"9,391,000","5,126,000"
FISHING,HU,Hungary,2015,"12,016,000","4,578,000"
FISHING,IE,Ireland,2000,"14,145,000","25,963,000"
FISHING,IE,Ireland,2001,"12,497,000","25,824,000"
FISHING,IE,Ireland,2002,"11,715,000","20,082,000"
FISHING,IE,Ireland,2003,"8,242,000","13,333,000"
FISHING,IE,Ireland,2004,"6,256,000","8,394,000"
FISHING,IE,Ireland,2005,"6,252,000","5,776,000"
FISHING,IE,Ireland,2006,"7,267,000","5,244,000"
FISHING,IE,Ireland,2007,"5,525,000","3,546,000"
FISHING,IE,Ireland,2008,"4,247,000","1,070,000"
FISHING,IE,Ireland,2009,"2,973,000","81,000"
FISHING,IE,Ireland,2010,"3,201,000","153,000"
FISHING,IE,Ireland,2011,"2,983,000","178,000"
FISHING,IE,Ireland,2012,"3,225,000","135,000"
FISHING,IE,Ireland,2013,"3,544,000","113,000"
FISHING,IE,Ireland,2014,"4,091,000","44,000"
FISHING,IE,Ireland,2015,"4,274,000","106,000"
FISHING,IS,Iceland,2000,"1,816,000","37,000"
FISHING,IS,Iceland,2001,"1,437,000","20,000"
FISHING,IS,Iceland,2002,"1,670,000","15,000"
FISHING,IS,Iceland,2003,"1,688,000","4,000"
FISHING,IS,Iceland,2004,"1,683,000","63,000"
FISHING,IS,Iceland,2005,"2,298,000","67,000"
FISHING,IS,Iceland,2006,"2,557,000","53,000"
FISHING,IS,Iceland,2007,"2,706,000","96,000"
FISHING,IS,Iceland,2008,"2,348,000","208,000"
FISHING,IS,Iceland,2009,"1,574,000","57,000"
FISHING,IS,Iceland,2010,"1,669,000","142,000"
FISHING,IS,Iceland,2011,"2,038,000","101,000"
FISHING,IS,Iceland,2012,"2,094,000","58,000"
FISHING,IS,Iceland,2013,"2,020,000","75,000"
FISHING,IS,Iceland,2014,"2,195,000","157,000"
FISHING,IS,Iceland,2015,"1,949,000","250,000"
FISHING,IT,Italy,2000,"45,167,000","46,877,000"
FISHING,IT,Italy,2001,"39,532,000","46,896,000"
FISHING,IT,Italy,2002,"44,633,000","45,934,000"
FISHING,IT,Italy,2003,"41,161,000","44,467,000"
FISHING,IT,Italy,2004,"39,395,000","42,344,000"
FISHING,IT,Italy,2005,"45,158,000","37,062,000"
FISHING,IT,Italy,2006,"42,348,000","34,955,000"
FISHING,IT,Italy,2007,"52,800,000","38,092,000"
FISHING,IT,Italy,2008,"54,111,000","37,146,000"
FISHING,IT,Italy,2009,"50,026,000","30,363,000"
FISHING,IT,Italy,2010,"48,273,000","30,650,000"
FISHING,IT,Italy,2011,"48,840,000","30,994,000"
FISHING,IT,Italy,2012,"46,062,000","29,219,000"
FISHING,IT,Italy,2013,"42,313,000","27,162,000"
FISHING,IT,Italy,2014,"47,775,000","27,699,000"
FISHING,IT,Italy,2015,"51,991,000","27,464,000"
FISHING,LT,Lithuania,2000,"2,208,000","219,000"
FISHING,LT,Lithuania,2001,"1,727,000","227,000"
FISHING,LT,Lithuania,2002,"2,309,000","317,000"
FISHING,LT,Lithuania,2003,"2,385,000","536,000"
FISHING,LT,Lithuania,2004,"2,614,000","471,000"
FISHING,LT,Lithuania,2005,"2,703,000","632,000"
FISHING,LT,Lithuania,2006,"3,365,000","451,000"
FISHING,LT,Lithuania,2007,"4,336,000","838,000"
FISHING,LT,Lithuania,2008,"5,338,000","1,111,000"
FISHING,LT,Lithuania,2009,"4,550,000","805,000"
FISHING,LT,Lithuania,2010,"3,451,000","1,350,000"
FISHING,LT,Lithuania,2011,"5,321,000","2,302,000"
FISHING,LT,Lithuania,2012,"6,570,000","3,252,000"
FISHING,LT,Lithuania,2013,"6,310,000","3,751,000"
FISHING,LT,Lithuania,2014,"7,860,000","3,150,000"
FISHING,LT,Lithuania,2015,"7,769,000","3,674,000"
FISHING,LU,Luxembourg,2000,"807,000","1,168,000"
FISHING,LU,Luxembourg,2001,"785,000","2,000"
FISHING,LU,Luxembourg,2002,"717,000","4,000"
FISHING,LU,Luxembourg,2003,"1,169,000","8,000"
FISHING,LU,Luxembourg,2004,"990,000","4,000"
FISHING,LU,Luxembourg,2005,"876,000","8,000"
FISHING,LU,Luxembourg,2006,"897,000","42,000"
FISHING,LU,Luxembourg,2007,"758,000","11,000"
FISHING,LU,Luxembourg,2008,"755,000","3,000"
FISHING,LU,Luxembourg,2009,"822,000","2,000"
FISHING,LU,Luxembourg,2010,"620,000","8,000"
FISHING,LU,Luxembourg,2011,"582,000","15,000"
FISHING,LU,Luxembourg,2012,"458,000","13,000"
FISHING,LU,Luxembourg,2013,"828,000","11,000"
FISHING,LU,Luxembourg,2014,"641,000","2,000"
FISHING,LU,Luxembourg,2015,"517,000","11,000"
FISHING,LV,Latvia,2000,"1,130,000","527,000"
FISHING,LV,Latvia,2001,"1,286,000","488,000"
FISHING,LV,Latvia,2002,"2,963,000","2,233,000"
FISHING,LV,Latvia,2003,"2,828,000","1,903,000"
FISHING,LV,Latvia,2004,"1,969,000","1,289,000"
FISHING,LV,Latvia,2005,"3,659,000","1,602,000"
FISHING,LV,Latvia,2006,"4,529,000","2,858,000"
FISHING,LV,Latvia,2007,"6,168,000","3,321,000"
FISHING,LV,Latvia,2008,"6,417,000","3,898,000"
FISHING,LV,Latvia,2009,"4,178,000","3,499,000"
FISHING,LV,Latvia,2010,"4,970,000","4,490,000"
FISHING,LV,Latvia,2011,"6,568,000","4,825,000"
FISHING,LV,Latvia,2012,"5,580,000","4,578,000"
FISHING,LV,Latvia,2013,"5,978,000","5,071,000"
FISHING,LV,Latvia,2014,"5,164,000","4,999,000"
FISHING,LV,Latvia,2015,"4,487,000","2,989,000"
FISHING,ME,Montenegro,2000,,
FISHING,ME,Montenegro,2001,,
FISHING,ME,Montenegro,2002,,
FISHING,ME,Montenegro,2003,,
FISHING,ME,Montenegro,2004,,
FISHING,ME,Montenegro,2005,"129,000",
FISHING,ME,Montenegro,2006,"203,000",
FISHING,ME,Montenegro,2007,"275,000",
FISHING,ME,Montenegro,2008,"429,000",0
FISHING,ME,Montenegro,2009,"288,000","1,000"
FISHING,ME,Montenegro,2010,"335,000","1,000"
FISHING,ME,Montenegro,2011,"366,000",0
FISHING,ME,Montenegro,2012,"289,000",0
FISHING,ME,Montenegro,2013,"280,000",0
FISHING,ME,Montenegro,2014,,
FISHING,ME,Montenegro,2015,"280,000","1,000"
FISHING,MK,Former Yugoslav Republic of Macedonia,2000,,
FISHING,MK,Former Yugoslav Republic of Macedonia,2001,,
FISHING,MK,Former Yugoslav Republic of Macedonia,2002,"140,000","6,000"
FISHING,MK,Former Yugoslav Republic of Macedonia,2003,"129,000","5,000"
FISHING,MK,Former Yugoslav Republic of Macedonia,2004,"161,000","6,000"
FISHING,MK,Former Yugoslav Republic of Macedonia,2005,"168,000","5,000"
FISHING,MK,Former Yugoslav Republic of Macedonia,2006,"178,000","8,000"
FISHING,MK,Former Yugoslav Republic of Macedonia,2007,"201,000","3,000"
FISHING,MK,Former Yugoslav Republic of Macedonia,2008,"152,000","3,000"
FISHING,MK,Former Yugoslav Republic of Macedonia,2009,"223,000","1,000"
FISHING,MK,Former Yugoslav Republic of Macedonia,2010,"157,000",0
FISHING,MK,Former Yugoslav Republic of Macedonia,2011,"167,000",
FISHING,MK,Former Yugoslav Republic of Macedonia,2012,"221,000",0
FISHING,MK,Former Yugoslav Republic of Macedonia,2013,"208,000","8,000"
FISHING,MK,Former Yugoslav Republic of Macedonia,2014,,
FISHING,MK,Former Yugoslav Republic of Macedonia,2015,"275,000",
FISHING,MT,Malta,2000,"621,000","4,000"
FISHING,MT,Malta,2001,"732,000","10,000"
FISHING,MT,Malta,2002,"1,002,000",
FISHING,MT,Malta,2003,"678,000",
FISHING,MT,Malta,2004,"512,000",
FISHING,MT,Malta,2005,"519,000","17,000"
FISHING,MT,Malta,2006,"946,000","3,000"
FISHING,MT,Malta,2007,"757,000","9,000"
FISHING,MT,Malta,2008,"888,000","2,000"
FISHING,MT,Malta,2009,"788,000","72,000"
FISHING,MT,Malta,2010,"860,000","48,000"
FISHING,MT,Malta,2011,"704,000","5,000"
FISHING,MT,Malta,2012,"642,000","26,000"
FISHING,MT,Malta,2013,"599,000","16,000"
FISHING,MT,Malta,2014,"757,000","5,000"
FISHING,MT,Malta,2015,"733,000","5,000"
FISHING,NL,Netherlands,2000,"33,472,000","21,714,000"
FISHING,NL,Netherlands,2001,"28,191,000","21,505,000"
FISHING,NL,Netherlands,2002,"34,942,000","30,838,000"
FISHING,NL,Netherlands,2003,"34,750,000","31,707,000"
FISHING,NL,Netherlands,2004,"37,463,000","35,213,000"
FISHING,NL,Netherlands,2005,"45,947,000","32,154,000"
FISHING,NL,Netherlands,2006,"62,991,000","45,490,000"
FISHING,NL,Netherlands,2007,"60,298,000","48,046,000"
FISHING,NL,Netherlands,2008,"54,923,000","41,538,000"
FISHING,NL,Netherlands,2009,"44,987,000","49,029,000"
FISHING,NL,Netherlands,2010,"52,253,000","35,173,000"
FISHING,NL,Netherlands,2011,"45,458,000","31,286,000"
FISHING,NL,Netherlands,2012,"49,833,000","32,264,000"
FISHING,NL,Netherlands,2013,"46,490,000","38,636,000"
FISHING,NL,Netherlands,2014,"59,439,000","46,971,000"
FISHING,NL,Netherlands,2015,"78,542,000","67,341,000"
FISHING,NO,Norway,2000,"15,472,000","2,148,000"
FISHING,NO,Norway,2001,"17,283,000","1,558,000"
FISHING,NO,Norway,2002,"16,751,000","1,287,000"
FISHING,NO,Norway,2003,"17,711,000","1,025,000"
FISHING,NO,Norway,2004,"16,508,000","835,000"
FISHING,NO,Norway,2005,"19,556,000","1,256,000"
FISHING,NO,Norway,2006,"22,356,000","1,288,000"
FISHING,NO,Norway,2007,"21,187,000","1,711,000"
FISHING,NO,Norway,2008,"22,242,000","2,067,000"
FISHING,NO,Norway,2009,"24,488,000","1,629,000"
FISHING,NO,Norway,2010,"23,917,000","1,867,000"
FISHING,NO,Norway,2011,"23,944,000","1,648,000"
FISHING,NO,Norway,2012,"23,937,000","1,388,000"
FISHING,NO,Norway,2013,"24,460,000","1,336,000"
FISHING,NO,Norway,2014,"27,735,000","1,226,000"
FISHING,NO,Norway,2015,,
FISHING,PL,Poland,2000,,
FISHING,PL,Poland,2001,,
FISHING,PL,Poland,2002,,
FISHING,PL,Poland,2003,,
FISHING,PL,Poland,2004,"9,258,000","4,635,000"
FISHING,PL,Poland,2005,"12,536,000","10,636,000"
FISHING,PL,Poland,2006,"15,420,000","12,331,000"
FISHING,PL,Poland,2007,"17,447,000","14,228,000"
FISHING,PL,Poland,2008,"22,664,000","17,562,000"
FISHING,PL,Poland,2009,"19,542,000","11,610,000"
FISHING,PL,Poland,2010,"18,088,000","14,267,000"
FISHING,PL,Poland,2011,"19,545,000","14,223,000"
FISHING,PL,Poland,2012,"22,073,000","14,739,000"
FISHING,PL,Poland,2013,"18,883,000","16,062,000"
FISHING,PL,Poland,2014,"23,663,000","13,243,000"
FISHING,PL,Poland,2015,"23,099,000","12,753,000"
FISHING,PT,Portugal,2000,"8,759,000","2,373,000"
FISHING,PT,Portugal,2001,"7,209,000","2,956,000"
FISHING,PT,Portugal,2002,"7,528,000","2,766,000"
FISHING,PT,Portugal,2003,"8,327,000","2,648,000"
FISHING,PT,Portugal,2004,"7,778,000","2,287,000"
FISHING,PT,Portugal,2005,"9,588,000","2,653,000"
FISHING,PT,Portugal,2006,"10,761,000","3,387,000"
FISHING,PT,Portugal,2007,"10,507,000","3,711,000"
FISHING,PT,Portugal,2008,"10,974,000","3,603,000"
FISHING,PT,Portugal,2009,"6,695,000","9,598,000"
FISHING,PT,Portugal,2010,"8,885,000","2,795,000"
FISHING,PT,Portugal,2011,"13,434,000","2,580,000"
FISHING,PT,Portugal,2012,"10,205,000","2,204,000"
FISHING,PT,Portugal,2013,"9,124,000","2,266,000"
FISHING,PT,Portugal,2014,"7,113,000","3,275,000"
FISHING,PT,Portugal,2015,"6,991,000","1,815,000"
FISHING,RO,Romania,2000,"1,361,000","34,000"
FISHING,RO,Romania,2001,"1,411,000","43,000"
FISHING,RO,Romania,2002,"1,721,000","42,000"
FISHING,RO,Romania,2003,"1,882,000","122,000"
FISHING,RO,Romania,2004,"2,613,000","192,000"
FISHING,RO,Romania,2005,"3,273,000","221,000"
FISHING,RO,Romania,2006,"3,618,000","214,000"
FISHING,RO,Romania,2007,"6,326,000","295,000"
FISHING,RO,Romania,2008,"8,345,000","735,000"
FISHING,RO,Romania,2009,"6,221,000","588,000"
FISHING,RO,Romania,2010,"6,134,000","429,000"
FISHING,RO,Romania,2011,"6,061,000","615,000"
FISHING,RO,Romania,2012,"5,818,000","958,000"
FISHING,RO,Romania,2013,"5,693,000","964,000"
FISHING,RO,Romania,2014,"6,307,000","1,355,000"
FISHING,RO,Romania,2015,"6,977,000","1,248,000"
FISHING,RS,Serbia,2000,,
FISHING,RS,Serbia,2001,,
FISHING,RS,Serbia,2002,,
FISHING,RS,Serbia,2003,,
FISHING,RS,Serbia,2004,,
FISHING,RS,Serbia,2005,"1,936,000","878,000"
FISHING,RS,Serbia,2006,"2,544,000","1,119,000"
FISHING,RS,Serbia,2007,"3,543,000","1,472,000"
FISHING,RS,Serbia,2008,"3,356,000","1,664,000"
FISHING,RS,Serbia,2009,"2,369,000","1,426,000"
FISHING,RS,Serbia,2010,"2,417,000","1,589,000"
FISHING,RS,Serbia,2011,"2,556,000","1,588,000"
FISHING,RS,Serbia,2012,"2,449,000","1,813,000"
FISHING,RS,Serbia,2013,"2,140,000","1,595,000"
FISHING,RS,Serbia,2014,,
FISHING,RS,Serbia,2015,"2,159,000","1,840,000"
FISHING,SE,Sweden,2000,"19,945,000","30,059,000"
FISHING,SE,Sweden,2001,"20,324,000","30,644,000"
FISHING,SE,Sweden,2002,"20,978,000","37,386,000"
FISHING,SE,Sweden,2003,"20,514,000","35,702,000"
FISHING,SE,Sweden,2004,"18,886,000","36,429,000"
FISHING,SE,Sweden,2005,"16,632,000","33,823,000"
FISHING,SE,Sweden,2006,"18,654,000","23,951,000"
